date,MOVE_Open,MOVE_High,MOVE_Low,MOVE_Close
2019-07-23,61.22999954223633,61.22999954223633,61.22999954223633,61.22999954223633
2019-07-24,60.709999084472656,60.709999084472656,60.709999084472656,60.709999084472656
2019-07-25,60.9900016784668,60.9900016784668,60.9900016784668,60.9900016784668
2019-07-26,58.900001525878906,58.900001525878906,58.900001525878906,58.900001525878906
2019-07-29,58.54999923706055,58.54999923706055,58.54999923706055,58.54999923706055
2019-07-30,57.84000015258789,57.84000015258789,57.84000015258789,57.84000015258789
2019-07-31,55.25,55.25,55.25,55.25
2019-08-01,64.68000030517578,64.68000030517578,64.68000030517578,64.68000030517578
2019-08-02,66.11000061035156,66.11000061035156,66.11000061035156,66.11000061035156
2019-08-05,77.23999786376953,77.23999786376953,77.23999786376953,77.23999786376953
2019-08-06,73.91999816894531,73.91999816894531,73.91999816894531,73.91999816894531
2019-08-07,79.08000183105469,79.08000183105469,79.08000183105469,79.08000183105469
2019-08-08,78.55000305175781,78.55000305175781,78.55000305175781,78.55000305175781
2019-08-09,78.97000122070312,78.97000122070312,78.97000122070312,78.97000122070312
2019-08-12,81.58000183105469,81.58000183105469,81.58000183105469,81.58000183105469
2019-08-13,77.69999694824219,77.69999694824219,77.69999694824219,77.69999694824219
2019-08-14,87.22000122070312,87.22000122070312,87.22000122070312,87.22000122070312
2019-08-15,90.62000274658203,90.62000274658203,90.62000274658203,90.62000274658203
2019-08-16,89.5199966430664,89.5199966430664,89.5199966430664,89.5199966430664
2019-08-19,86.48999786376953,86.48999786376953,86.48999786376953,86.48999786376953
2019-08-20,86.86000061035156,86.86000061035156,86.86000061035156,86.86000061035156
2019-08-21,84.51000213623047,84.51000213623047,84.51000213623047,84.51000213623047
2019-08-22,83.1500015258789,83.1500015258789,83.1500015258789,83.1500015258789
2019-08-23,91.81999969482422,91.81999969482422,91.81999969482422,91.81999969482422
2019-08-26,87.9800033569336,87.9800033569336,87.9800033569336,87.9800033569336
2019-08-27,88.66999816894531,88.66999816894531,88.66999816894531,88.66999816894531
2019-08-28,89.87000274658203,89.87000274658203,89.87000274658203,89.87000274658203
2019-08-29,86.94000244140625,86.94000244140625,86.94000244140625,86.94000244140625
2019-08-30,86.88999938964844,86.88999938964844,86.88999938964844,86.88999938964844
2019-09-03,85.2699966430664,85.2699966430664,85.2699966430664,85.2699966430664
2019-09-04,81.5999984741211,81.5999984741211,81.5999984741211,81.5999984741211
2019-09-05,79.91999816894531,79.91999816894531,79.91999816894531,79.91999816894531
2019-09-06,78.81999969482422,78.81999969482422,78.81999969482422,78.81999969482422
2019-09-09,76.44000244140625,76.44000244140625,76.44000244140625,76.44000244140625
2019-09-10,76.77999877929688,76.77999877929688,76.77999877929688,76.77999877929688
2019-09-11,76.69999694824219,76.69999694824219,76.69999694824219,76.69999694824219
2019-09-12,77.56999969482422,77.56999969482422,77.56999969482422,77.56999969482422
2019-09-13,85.52999877929688,85.52999877929688,85.52999877929688,85.52999877929688
2019-09-16,85.94999694824219,85.94999694824219,85.94999694824219,85.94999694824219
2019-09-17,84.76000213623047,84.76000213623047,84.76000213623047,84.76000213623047
2019-09-18,79.66000366210938,79.66000366210938,79.66000366210938,79.66000366210938
2019-09-19,78.13999938964844,78.13999938964844,78.13999938964844,78.13999938964844
2019-09-20,80.06999969482422,80.06999969482422,80.06999969482422,80.06999969482422
2019-09-23,81.01000213623047,81.01000213623047,81.01000213623047,81.01000213623047
2019-09-24,83.06999969482422,83.06999969482422,83.06999969482422,83.06999969482422
2019-09-25,80.22000122070312,80.22000122070312,80.22000122070312,80.22000122070312
2019-09-26,79.87000274658203,79.87000274658203,79.87000274658203,79.87000274658203
2019-09-27,79.97000122070312,79.97000122070312,79.97000122070312,79.97000122070312
2019-09-30,77.19999694824219,77.19999694824219,77.19999694824219,77.19999694824219
2019-10-01,85.61000061035156,85.61000061035156,85.61000061035156,85.61000061035156
2019-10-02,89.38999938964844,89.38999938964844,89.38999938964844,89.38999938964844
2019-10-03,87.94000244140625,87.94000244140625,87.94000244140625,87.94000244140625
2019-10-04,83.1500015258789,83.1500015258789,83.1500015258789,83.1500015258789
2019-10-07,81.86000061035156,81.86000061035156,81.86000061035156,81.86000061035156
2019-10-08,80.47000122070312,80.47000122070312,80.47000122070312,80.47000122070312
2019-10-09,79.30999755859375,79.30999755859375,79.30999755859375,79.30999755859375
2019-10-10,80.13999938964844,80.13999938964844,80.13999938964844,80.13999938964844
2019-10-11,79.86000061035156,79.86000061035156,79.86000061035156,79.86000061035156
2019-10-15,80.05999755859375,80.05999755859375,80.05999755859375,80.05999755859375
2019-10-16,77.94000244140625,77.94000244140625,77.94000244140625,77.94000244140625
2019-10-17,77.61000061035156,77.61000061035156,77.61000061035156,77.61000061035156
2019-10-18,78.3499984741211,78.3499984741211,78.3499984741211,78.3499984741211
2019-10-21,80.25,80.25,80.25,80.25
2019-10-22,78.7300033569336,78.7300033569336,78.7300033569336,78.7300033569336
2019-10-23,73.02999877929688,73.02999877929688,73.02999877929688,73.02999877929688
2019-10-24,68.97000122070312,68.97000122070312,68.97000122070312,68.97000122070312
2019-10-25,67.06999969482422,67.06999969482422,67.06999969482422,67.06999969482422
2019-10-28,67.41000366210938,67.41000366210938,67.41000366210938,67.41000366210938
2019-10-29,67.61000061035156,67.61000061035156,67.61000061035156,67.61000061035156
2019-10-30,63.31999969482422,63.31999969482422,63.31999969482422,63.31999969482422
2019-10-31,65.87999725341797,65.87999725341797,65.87999725341797,65.87999725341797
2019-11-01,57.279998779296875,57.279998779296875,57.279998779296875,57.279998779296875
2019-11-04,60.18000030517578,60.18000030517578,60.18000030517578,60.18000030517578
2019-11-05,61.47999954223633,61.47999954223633,61.47999954223633,61.47999954223633
2019-11-06,61.72999954223633,61.72999954223633,61.72999954223633,61.72999954223633
2019-11-07,67.08000183105469,67.08000183105469,67.08000183105469,67.08000183105469
2019-11-08,64.44000244140625,64.44000244140625,64.44000244140625,64.44000244140625
2019-11-11,64.44000244140625,64.44000244140625,64.44000244140625,64.44000244140625
2019-11-12,69.81999969482422,69.81999969482422,69.81999969482422,69.81999969482422
2019-11-13,66.0999984741211,66.0999984741211,66.0999984741211,66.0999984741211
2019-11-14,64.16999816894531,64.16999816894531,64.16999816894531,64.16999816894531
2019-11-15,61.70000076293945,61.70000076293945,61.70000076293945,61.70000076293945
2019-11-18,64.12999725341797,64.12999725341797,64.12999725341797,64.12999725341797
2019-11-19,62.63999938964844,62.63999938964844,62.63999938964844,62.63999938964844
2019-11-20,65.58000183105469,65.58000183105469,65.58000183105469,65.58000183105469
2019-11-21,61.83000183105469,61.83000183105469,61.83000183105469,61.83000183105469
2019-11-22,62.16999816894531,62.16999816894531,62.16999816894531,62.16999816894531
2019-11-25,61.54999923706055,61.54999923706055,61.54999923706055,61.54999923706055
2019-11-26,60.38999938964844,60.38999938964844,60.38999938964844,60.38999938964844
2019-11-27,57.619998931884766,57.619998931884766,57.619998931884766,57.619998931884766
2019-11-29,56.56999969482422,56.56999969482422,56.56999969482422,56.56999969482422
2019-12-02,59.41999816894531,59.41999816894531,59.41999816894531,59.41999816894531
2019-12-03,64.62000274658203,64.62000274658203,64.62000274658203,64.62000274658203
2019-12-04,63.0099983215332,63.0099983215332,63.0099983215332,63.0099983215332
2019-12-05,63.72999954223633,63.72999954223633,63.72999954223633,63.72999954223633
2019-12-06,64.06999969482422,64.06999969482422,64.06999969482422,64.06999969482422
2019-12-09,67.29000091552734,67.29000091552734,67.29000091552734,67.29000091552734
2019-12-10,67.08999633789062,67.08999633789062,67.08999633789062,67.08999633789062
2019-12-11,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055
2019-12-12,61.630001068115234,61.630001068115234,61.630001068115234,61.630001068115234
2019-12-13,56.439998626708984,56.439998626708984,56.439998626708984,56.439998626708984
2019-12-16,56.130001068115234,56.130001068115234,56.130001068115234,56.130001068115234
2019-12-17,55.380001068115234,55.380001068115234,55.380001068115234,55.380001068115234
2019-12-18,53.40999984741211,53.40999984741211,53.40999984741211,53.40999984741211
2019-12-19,53.70000076293945,53.70000076293945,53.70000076293945,53.70000076293945
2019-12-20,54.189998626708984,54.189998626708984,54.189998626708984,54.189998626708984
2019-12-23,55.310001373291016,55.310001373291016,55.310001373291016,55.310001373291016
2019-12-24,58.31999969482422,58.31999969482422,58.31999969482422,58.31999969482422
2019-12-26,56.41999816894531,56.41999816894531,56.41999816894531,56.41999816894531
2019-12-27,55.29999923706055,55.29999923706055,55.29999923706055,55.29999923706055
2019-12-30,59.630001068115234,59.630001068115234,59.630001068115234,59.630001068115234
2019-12-31,58.279998779296875,58.279998779296875,58.279998779296875,58.279998779296875
2020-01-02,57.20000076293945,57.20000076293945,57.20000076293945,57.20000076293945
2020-01-03,60.119998931884766,60.119998931884766,60.119998931884766,60.119998931884766
2020-01-06,62.790000915527344,62.790000915527344,62.790000915527344,62.790000915527344
2020-01-07,62.630001068115234,62.630001068115234,62.630001068115234,62.630001068115234
2020-01-08,60.4900016784668,60.4900016784668,60.4900016784668,60.4900016784668
2020-01-09,57.65999984741211,57.65999984741211,57.65999984741211,57.65999984741211
2020-01-10,53.31999969482422,53.31999969482422,53.31999969482422,53.31999969482422
2020-01-13,53.27000045776367,53.27000045776367,53.27000045776367,53.27000045776367
2020-01-14,52.349998474121094,52.349998474121094,52.349998474121094,52.349998474121094
2020-01-15,50.540000915527344,50.540000915527344,50.540000915527344,50.540000915527344
2020-01-16,50.369998931884766,50.369998931884766,50.369998931884766,50.369998931884766
2020-01-17,49.66999816894531,49.66999816894531,49.66999816894531,49.66999816894531
2020-01-21,53.41999816894531,53.41999816894531,53.41999816894531,53.41999816894531
2020-01-22,51.310001373291016,51.310001373291016,51.310001373291016,51.310001373291016
2020-01-23,55.34000015258789,55.34000015258789,55.34000015258789,55.34000015258789
2020-01-24,59.939998626708984,59.939998626708984,59.939998626708984,59.939998626708984
2020-01-27,66.7300033569336,66.7300033569336,66.7300033569336,66.7300033569336
2020-01-28,65.5999984741211,65.5999984741211,65.5999984741211,65.5999984741211
2020-01-29,66.16999816894531,66.16999816894531,66.16999816894531,66.16999816894531
2020-01-30,71.06999969482422,71.06999969482422,71.06999969482422,71.06999969482422
2020-01-31,72.9800033569336,72.9800033569336,72.9800033569336,72.9800033569336
2020-02-03,72.80999755859375,72.80999755859375,72.80999755859375,72.80999755859375
2020-02-04,68.16999816894531,68.16999816894531,68.16999816894531,68.16999816894531
2020-02-05,64.06999969482422,64.06999969482422,64.06999969482422,64.06999969482422
2020-02-06,61.2400016784668,61.2400016784668,61.2400016784668,61.2400016784668
2020-02-07,65.58999633789062,65.58999633789062,65.58999633789062,65.58999633789062
2020-02-10,68.12999725341797,68.12999725341797,68.12999725341797,68.12999725341797
2020-02-11,64.88999938964844,64.88999938964844,64.88999938964844,64.88999938964844
2020-02-12,63.52000045776367,63.52000045776367,63.52000045776367,63.52000045776367
2020-02-13,63.5099983215332,63.5099983215332,63.5099983215332,63.5099983215332
2020-02-14,62.380001068115234,62.380001068115234,62.380001068115234,62.380001068115234
2020-02-18,67.66000366210938,67.66000366210938,67.66000366210938,67.66000366210938
2020-02-19,68.04000091552734,68.04000091552734,68.04000091552734,68.04000091552734
2020-02-20,69.5999984741211,69.5999984741211,69.5999984741211,69.5999984741211
2020-02-21,74.54000091552734,74.54000091552734,74.54000091552734,74.54000091552734
2020-02-24,86.91999816894531,86.91999816894531,86.91999816894531,86.91999816894531
2020-02-25,87.37999725341797,87.37999725341797,87.37999725341797,87.37999725341797
2020-02-26,87.0,87.0,87.0,87.0
2020-02-27,92.58999633789062,92.58999633789062,92.58999633789062,92.58999633789062
2020-02-28,109.66999816894531,109.66999816894531,109.66999816894531,109.66999816894531
2020-03-02,104.88999938964844,104.88999938964844,104.88999938964844,104.88999938964844
2020-03-03,102.97000122070312,102.97000122070312,102.97000122070312,102.97000122070312
2020-03-04,89.58999633789062,89.58999633789062,89.58999633789062,89.58999633789062
2020-03-05,96.95999908447266,96.95999908447266,96.95999908447266,96.95999908447266
2020-03-06,125.20999908447266,125.20999908447266,125.20999908447266,125.20999908447266
2020-03-09,163.6999969482422,163.6999969482422,163.6999969482422,163.6999969482422
2020-03-10,123.72000122070312,123.72000122070312,123.72000122070312,123.72000122070312
2020-03-11,127.83999633789062,127.83999633789062,127.83999633789062,127.83999633789062
2020-03-12,152.6199951171875,152.6199951171875,152.6199951171875,152.6199951171875
2020-03-13,138.39999389648438,138.39999389648438,138.39999389648438,138.39999389648438
2020-03-16,124.52999877929688,124.52999877929688,124.52999877929688,124.52999877929688
2020-03-17,109.8499984741211,109.8499984741211,109.8499984741211,109.8499984741211
2020-03-18,124.13999938964844,124.13999938964844,124.13999938964844,124.13999938964844
2020-03-19,141.1300048828125,141.1300048828125,141.1300048828125,141.1300048828125
2020-03-20,133.3699951171875,133.3699951171875,133.3699951171875,133.3699951171875
2020-03-23,135.3800048828125,135.3800048828125,135.3800048828125,135.3800048828125
2020-03-24,111.08999633789062,111.08999633789062,111.08999633789062,111.08999633789062
2020-03-25,87.13999938964844,87.13999938964844,87.13999938964844,87.13999938964844
2020-03-26,88.4800033569336,88.4800033569336,88.4800033569336,88.4800033569336
2020-03-27,88.33000183105469,88.33000183105469,88.33000183105469,88.33000183105469
2020-03-30,90.69999694824219,90.69999694824219,90.69999694824219,90.69999694824219
2020-03-31,83.87000274658203,83.87000274658203,83.87000274658203,83.87000274658203
2020-04-01,83.12999725341797,83.12999725341797,83.12999725341797,83.12999725341797
2020-04-02,71.98999786376953,71.98999786376953,71.98999786376953,71.98999786376953
2020-04-03,65.01000213623047,65.01000213623047,65.01000213623047,65.01000213623047
2020-04-06,66.27999877929688,66.27999877929688,66.27999877929688,66.27999877929688
2020-04-07,72.20999908447266,72.20999908447266,72.20999908447266,72.20999908447266
2020-04-08,75.70999908447266,75.70999908447266,75.70999908447266,75.70999908447266
2020-04-09,74.38999938964844,74.38999938964844,74.38999938964844,74.38999938964844
2020-04-13,75.8499984741211,75.8499984741211,75.8499984741211,75.8499984741211
2020-04-14,69.5199966430664,69.5199966430664,69.5199966430664,69.5199966430664
2020-04-15,70.5,70.5,70.5,70.5
2020-04-16,69.93000030517578,69.93000030517578,69.93000030517578,69.93000030517578
2020-04-17,69.83999633789062,69.83999633789062,69.83999633789062,69.83999633789062
2020-04-20,70.5999984741211,70.5999984741211,70.5999984741211,70.5999984741211
2020-04-21,73.83000183105469,73.83000183105469,73.83000183105469,73.83000183105469
2020-04-22,72.29000091552734,72.29000091552734,72.29000091552734,72.29000091552734
2020-04-23,67.25,67.25,67.25,67.25
2020-04-24,66.08999633789062,66.08999633789062,66.08999633789062,66.08999633789062
2020-04-27,62.70000076293945,62.70000076293945,62.70000076293945,62.70000076293945
2020-04-28,58.88999938964844,58.88999938964844,58.88999938964844,58.88999938964844
2020-04-29,57.150001525878906,57.150001525878906,57.150001525878906,57.150001525878906
2020-04-30,53.59000015258789,53.59000015258789,53.59000015258789,53.59000015258789
2020-05-01,48.11000061035156,48.11000061035156,48.11000061035156,48.11000061035156
2020-05-04,49.25,49.25,49.25,49.25
2020-05-05,49.650001525878906,49.650001525878906,49.650001525878906,49.650001525878906
2020-05-06,51.310001373291016,51.310001373291016,51.310001373291016,51.310001373291016
2020-05-07,54.93000030517578,54.93000030517578,54.93000030517578,54.93000030517578
2020-05-08,57.400001525878906,57.400001525878906,57.400001525878906,57.400001525878906
2020-05-11,61.599998474121094,61.599998474121094,61.599998474121094,61.599998474121094
2020-05-12,61.2599983215332,61.2599983215332,61.2599983215332,61.2599983215332
2020-05-13,57.560001373291016,57.560001373291016,57.560001373291016,57.560001373291016
2020-05-14,59.04999923706055,59.04999923706055,59.04999923706055,59.04999923706055
2020-05-15,56.529998779296875,56.529998779296875,56.529998779296875,56.529998779296875
2020-05-18,58.70000076293945,58.70000076293945,58.70000076293945,58.70000076293945
2020-05-19,60.09000015258789,60.09000015258789,60.09000015258789,60.09000015258789
2020-05-20,58.849998474121094,58.849998474121094,58.849998474121094,58.849998474121094
2020-05-21,55.619998931884766,55.619998931884766,55.619998931884766,55.619998931884766
2020-05-22,51.66999816894531,51.66999816894531,51.66999816894531,51.66999816894531
2020-05-26,52.220001220703125,52.220001220703125,52.220001220703125,52.220001220703125
2020-05-27,52.97999954223633,52.97999954223633,52.97999954223633,52.97999954223633
2020-05-28,50.56999969482422,50.56999969482422,50.56999969482422,50.56999969482422
2020-05-29,51.54999923706055,51.54999923706055,51.54999923706055,51.54999923706055
2020-06-01,55.06999969482422,55.06999969482422,55.06999969482422,55.06999969482422
2020-06-02,55.349998474121094,55.349998474121094,55.349998474121094,55.349998474121094
2020-06-03,61.2400016784668,61.2400016784668,61.2400016784668,61.2400016784668
2020-06-04,61.18000030517578,61.18000030517578,61.18000030517578,61.18000030517578
2020-06-05,61.970001220703125,61.970001220703125,61.970001220703125,61.970001220703125
2020-06-08,62.77000045776367,62.77000045776367,62.77000045776367,62.77000045776367
2020-06-09,62.939998626708984,62.939998626708984,62.939998626708984,62.939998626708984
