Date,1m,3m,6m,1y,2y,3y,5y,7y,10y,20y,30y
2024-08-07,0.0,0.0,-0.009999999999999787,-0.009999999999999787,0.009999999999999787,0.050000000000000266,0.06000000000000005,0.06000000000000005,0.06000000000000005,0.0699999999999994,0.08000000000000007
2024-08-06,-0.019999999999999574,-0.009999999999999787,0.08999999999999986,0.1200000000000001,0.10000000000000009,0.04999999999999982,0.10999999999999988,0.1299999999999999,0.1200000000000001,0.1200000000000001,0.1200000000000001
2024-08-05,-0.020000000000000462,0.05999999999999961,0.03000000000000025,0.009999999999999787,0.010000000000000231,0.009999999999999787,0.0,-0.020000000000000018,-0.020000000000000018,-0.03000000000000025,-0.05000000000000071
2024-08-02,-0.009999999999999787,-0.08000000000000007,-0.20000000000000018,-0.29000000000000004,-0.28000000000000025,-0.2599999999999998,-0.21999999999999975,-0.20999999999999996,-0.1900000000000004,-0.15999999999999925,-0.15999999999999925
2024-08-01,0.05999999999999961,-0.040000000000000036,-0.05999999999999961,-0.11000000000000032,-0.1299999999999999,-0.13999999999999968,-0.13000000000000034,-0.10999999999999988,-0.09999999999999964,-0.09000000000000075,-0.08000000000000007
2024-07-31,-0.009999999999999787,0.009999999999999787,-0.020000000000000462,-0.04999999999999982,-0.05999999999999961,-0.0600000000000005,-0.06000000000000005,-0.05999999999999961,-0.0600000000000005,-0.05999999999999961,-0.05000000000000071
2024-07-30,0.0,-0.009999999999999787,-0.019999999999999574,-0.009999999999999787,-0.010000000000000675,-0.03000000000000025,-0.019999999999999574,-0.020000000000000462,-0.019999999999999574,-0.009999999999999787,-0.019999999999999574
2024-07-29,0.009999999999999787,0.03000000000000025,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.019999999999999574,-0.03000000000000025,-0.020000000000000462,-0.03000000000000025
2024-07-26,0.0,-0.009999999999999787,-0.010000000000000675,-0.040000000000000036,-0.04999999999999982,-0.05999999999999961,-0.07000000000000028,-0.08000000000000007,-0.0699999999999994,-0.05999999999999961,-0.04999999999999982
2024-07-25,-0.009999999999999787,-0.010000000000000675,0.0,0.009999999999999787,0.040000000000000036,0.019999999999999574,0.009999999999999787,-0.020000000000000462,-0.010000000000000675,-0.03000000000000025,-0.040000000000000036
2024-07-24,0.009999999999999787,-0.009999999999999787,-0.02999999999999936,-0.02999999999999936,-0.03000000000000025,-0.019999999999999574,-0.03000000000000025,0.020000000000000462,0.03000000000000025,0.0600000000000005,0.05999999999999961
2024-07-23,0.0,-0.019999999999999574,-0.020000000000000462,-0.03000000000000025,-0.09999999999999964,-0.03000000000000025,-0.019999999999999574,-0.020000000000000462,-0.009999999999999787,-0.010000000000000675,0.0
2024-07-22,0.009999999999999787,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.020000000000000462,0.009999999999999787,0.020000000000000462,0.03000000000000025
2024-07-19,0.0,0.0,0.009999999999999787,0.009999999999999787,0.03000000000000025,0.040000000000000036,0.04999999999999982,0.040000000000000036,0.04999999999999982,0.040000000000000036,0.040000000000000036
2024-07-18,0.010000000000000675,0.0,0.0,0.010000000000000675,0.040000000000000036,0.04999999999999982,0.040000000000000036,0.04999999999999982,0.040000000000000036,0.04999999999999982,0.040000000000000036
2024-07-17,-0.010000000000000675,0.0,0.0,0.0,-0.009999999999999787,-0.019999999999999574,-0.019999999999999574,-0.020000000000000462,-0.009999999999999787,-0.020000000000000462,-0.009999999999999787
2024-07-16,0.0,0.0,0.0,0.0,-0.010000000000000675,-0.020000000000000462,-0.040000000000000036,-0.04999999999999982,-0.0600000000000005,-0.07999999999999918,-0.08000000000000007
2024-07-15,0.010000000000000675,0.0,0.0,-0.020000000000000462,-0.009999999999999787,0.010000000000000675,0.03000000000000025,0.03000000000000025,0.05000000000000071,0.05999999999999961,0.07000000000000028
2024-07-12,-0.010000000000000675,-0.010000000000000675,-0.019999999999999574,-0.040000000000000036,-0.04999999999999982,-0.040000000000000036,-0.03000000000000025,-0.020000000000000462,-0.020000000000000462,-0.009999999999999787,-0.020000000000000462
2024-07-11,0.020000000000000462,-0.019999999999999574,-0.08000000000000007,-0.09999999999999964,-0.1200000000000001,-0.1200000000000001,-0.11000000000000032,-0.08999999999999986,-0.08000000000000007,-0.07000000000000028,-0.05999999999999961
2024-07-10,0.009999999999999787,0.0,-0.009999999999999787,-0.009999999999999787,0.0,0.009999999999999787,0.0,-0.009999999999999787,-0.019999999999999574,-0.009999999999999787,-0.020000000000000462
2024-07-09,-0.03000000000000025,0.0,0.009999999999999787,0.02999999999999936,0.0,-0.03000000000000025,0.009999999999999787,0.019999999999999574,0.019999999999999574,0.019999999999999574,0.03000000000000025
2024-07-08,0.0,0.0,-0.009999999999999787,0.009999999999999787,0.020000000000000462,0.010000000000000675,0.010000000000000675,0.0,0.0,0.0,-0.009999999999999787
2024-07-05,-0.009999999999999787,-0.009999999999999787,-0.020000000000000462,-0.05999999999999961,-0.11000000000000032,-0.09000000000000075,-0.11000000000000032,-0.09999999999999964,-0.08000000000000007,-0.0699999999999994,-0.0600000000000005
2024-07-03,0.009999999999999787,0.0,0.0,-0.03000000000000025,-0.03000000000000025,-0.05999999999999961,-0.05999999999999961,-0.07000000000000028,-0.0699999999999994,-0.07000000000000028,-0.0699999999999994
2024-07-02,0.0,0.0,-0.009999999999999787,-0.02999999999999936,-0.02999999999999936,-0.040000000000000036,-0.05000000000000071,-0.04999999999999982,-0.05000000000000071,-0.04999999999999982,-0.040000000000000036
2024-07-01,0.010000000000000675,-0.010000000000000675,0.040000000000000036,0.009999999999999787,0.05999999999999961,0.0600000000000005,0.11000000000000032,0.1200000000000001,0.1200000000000001,0.14999999999999947,0.1299999999999999
2024-06-28,-0.010000000000000675,-0.009999999999999787,-0.019999999999999574,-0.009999999999999787,0.009999999999999787,0.02999999999999936,0.040000000000000036,0.0600000000000005,0.07000000000000028,0.08000000000000007,0.08000000000000007
2024-06-27,0.040000000000000036,-0.009999999999999787,-0.010000000000000675,-0.03000000000000025,-0.009999999999999787,-0.040000000000000036,-0.03000000000000025,-0.05000000000000071,-0.03000000000000025,-0.019999999999999574,-0.020000000000000462
2024-06-26,0.010000000000000675,0.009999999999999787,-0.009999999999999787,0.03000000000000025,0.05999999999999961,0.08000000000000007,0.07000000000000028,0.08999999999999986,0.08999999999999986,0.08999999999999986,0.08999999999999986
2024-06-25,0.009999999999999787,-0.009999999999999787,0.0,0.0,-0.05999999999999961,-0.009999999999999787,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574,-0.020000000000000462,-0.019999999999999574
2024-06-24,0.0,0.009999999999999787,0.009999999999999787,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.0,0.0,-0.009999999999999787,-0.009999999999999787
2024-06-21,0.0,-0.009999999999999787,-0.009999999999999787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-20,0.019999999999999574,0.0,0.0,0.009999999999999787,0.009999999999999787,0.020000000000000462,0.019999999999999574,0.03000000000000025,0.03000000000000025,0.020000000000000462,0.02999999999999936
2024-06-18,-0.04999999999999982,-0.019999999999999574,-0.019999999999999574,-0.020000000000000462,-0.05999999999999961,-0.07000000000000028,-0.05999999999999961,-0.0600000000000005,-0.0600000000000005,-0.04999999999999982,-0.040000000000000036
2024-06-17,-0.019999999999999574,0.009999999999999787,0.02999999999999936,0.040000000000000036,0.08000000000000007,0.08999999999999986,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.05999999999999961,0.0600000000000005
2024-06-14,0.0,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.020000000000000462,-0.03000000000000025,-0.040000000000000036,-0.040000000000000036,-0.0600000000000005
2024-06-13,0.0,0.0,-0.019999999999999574,-0.05999999999999961,-0.07000000000000028,-0.0600000000000005,-0.08000000000000007,-0.07999999999999918,-0.0699999999999994,-0.05999999999999961,-0.0699999999999994
2024-06-12,0.009999999999999787,-0.009999999999999787,-0.009999999999999787,-0.040000000000000036,-0.05999999999999961,-0.08999999999999986,-0.08999999999999986,-0.09000000000000075,-0.08000000000000007,-0.0600000000000005,-0.0600000000000005
2024-06-11,-0.009999999999999787,0.0,-0.010000000000000675,0.009999999999999787,-0.0600000000000005,-0.04999999999999982,-0.07000000000000028,-0.0699999999999994,-0.08000000000000007,-0.05999999999999961,-0.05999999999999961
2024-06-10,0.0,0.0,0.0,-0.009999999999999787,0.0,-0.03000000000000025,0.020000000000000462,0.019999999999999574,0.040000000000000036,0.040000000000000036,0.040000000000000036
2024-06-07,-0.010000000000000675,0.009999999999999787,0.040000000000000036,0.08999999999999986,0.15000000000000036,0.16000000000000014,0.16999999999999993,0.16999999999999993,0.14999999999999947,0.1299999999999999,0.1200000000000001
2024-06-06,0.0,0.0,-0.009999999999999787,0.0,0.0,-0.009999999999999787,-0.019999999999999574,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,-0.010000000000000675
2024-06-05,0.0,-0.009999999999999787,-0.009999999999999787,-0.03000000000000025,-0.04999999999999982,-0.04999999999999982,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036
2024-06-04,-0.009999999999999787,0.0,-0.009999999999999787,-0.02999999999999936,-0.05000000000000071,-0.07000000000000028,-0.07000000000000028,-0.08000000000000007,-0.08000000000000007,-0.07000000000000028,-0.0699999999999994
2024-06-03,0.009999999999999787,0.05999999999999961,-0.03000000000000025,-0.040000000000000036,-0.0699999999999994,-0.07000000000000028,-0.09999999999999964,-0.10999999999999943,-0.09999999999999964,-0.10000000000000053,-0.10000000000000053
2024-05-31,0.0,0.0,0.0,-0.010000000000000675,-0.03000000000000025,-0.04999999999999982,-0.05000000000000071,-0.05000000000000071,-0.040000000000000036,-0.02999999999999936,-0.040000000000000036
2024-05-30,-0.019999999999999574,0.0,-0.009999999999999787,-0.02999999999999936,-0.040000000000000036,-0.04999999999999982,-0.05999999999999961,-0.05999999999999961,-0.0600000000000005,-0.0600000000000005,-0.04999999999999982
2024-05-29,0.0,0.0,0.0,0.009999999999999787,0.019999999999999574,0.040000000000000036,0.07000000000000028,0.07000000000000028,0.07000000000000028,0.08000000000000007,0.08000000000000007
2024-05-28,-0.05999999999999961,0.0,-0.010000000000000675,0.0,0.010000000000000675,0.040000000000000036,0.02999999999999936,0.0699999999999994,0.08000000000000007,0.08999999999999986,0.08999999999999986
2024-05-24,0.04999999999999982,0.0,0.0,0.009999999999999787,0.019999999999999574,0.0,0.010000000000000675,-0.009999999999999787,-0.009999999999999787,-0.019999999999999574,-0.009999999999999787
2024-05-23,0.019999999999999574,0.009999999999999787,0.010000000000000675,0.040000000000000036,0.04999999999999982,0.07000000000000028,0.04999999999999982,0.05999999999999961,0.040000000000000036,0.040000000000000036,0.03000000000000025
2024-05-22,-0.009999999999999787,0.0,0.009999999999999787,0.020000000000000462,0.040000000000000036,0.02999999999999936,0.040000000000000036,0.020000000000000462,0.019999999999999574,-0.020000000000000462,0.0
2024-05-21,0.0,0.0,-0.009999999999999787,-0.010000000000000675,0.0,-0.009999999999999787,-0.03000000000000025,-0.020000000000000462,-0.03000000000000025,-0.02999999999999936,-0.03000000000000025
2024-05-20,0.0,-0.009999999999999787,0.019999999999999574,0.010000000000000675,-0.009999999999999787,0.020000000000000462,0.019999999999999574,0.010000000000000675,0.020000000000000462,0.019999999999999574,0.020000000000000462
2024-05-17,-0.009999999999999787,0.009999999999999787,0.0,0.009999999999999787,0.04999999999999982,0.019999999999999574,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.040000000000000036
2024-05-16,0.019999999999999574,0.0,0.009999999999999787,0.03000000000000025,0.04999999999999982,0.07000000000000028,0.05000000000000071,0.040000000000000036,0.019999999999999574,0.009999999999999787,0.0
2024-05-15,-0.009999999999999787,0.009999999999999787,-0.02999999999999936,-0.0600000000000005,-0.07999999999999918,-0.11000000000000032,-0.11000000000000032,-0.10000000000000053,-0.08999999999999986,-0.08000000000000007,-0.07000000000000028
2024-05-14,0.0,-0.009999999999999787,0.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,-0.03000000000000025,-0.02999999999999936,-0.040000000000000036
2024-05-13,-0.009999999999999787,-0.019999999999999574,0.0,-0.009999999999999787,-0.020000000000000462,0.009999999999999787,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574,-0.020000000000000462,-0.009999999999999787
2024-05-10,0.0,0.009999999999999787,0.019999999999999574,0.04999999999999982,0.07000000000000028,0.05000000000000071,0.04999999999999982,0.04999999999999982,0.04999999999999982,0.040000000000000036,0.040000000000000036
2024-05-09,0.0,0.009999999999999787,0.0,-0.009999999999999787,-0.040000000000000036,-0.03000000000000025,-0.03000000000000025,-0.03000000000000025,-0.03000000000000025,-0.03000000000000025,-0.040000000000000036
2024-05-08,0.0,0.0,0.0,0.0,0.019999999999999574,0.03000000000000025,0.019999999999999574,0.020000000000000462,0.010000000000000675,0.03000000000000025,0.02999999999999936
2024-05-07,0.0,0.0,-0.009999999999999787,0.009999999999999787,0.0,-0.040000000000000036,0.0,-0.010000000000000675,-0.020000000000000462,-0.03000000000000025,-0.02999999999999936
2024-05-06,0.0,0.0,0.009999999999999787,0.0,0.010000000000000675,0.009999999999999787,0.0,-0.009999999999999787,-0.009999999999999787,-0.019999999999999574,-0.020000000000000462
2024-05-03,0.0,-0.009999999999999787,-0.009999999999999787,-0.040000000000000036,-0.0600000000000005,-0.08000000000000007,-0.08999999999999986,-0.08000000000000007,-0.08000000000000007,-0.07000000000000028,-0.05999999999999961
2024-05-02,0.040000000000000036,0.0,-0.009999999999999787,-0.04999999999999982,-0.08999999999999986,-0.08000000000000007,-0.0699999999999994,-0.0699999999999994,-0.04999999999999982,-0.02999999999999936,-0.020000000000000462
2024-05-01,-0.010000000000000675,0.0,-0.010000000000000675,-0.040000000000000036,-0.08000000000000007,-0.08000000000000007,-0.08000000000000007,-0.07000000000000028,-0.0600000000000005,-0.05000000000000071,-0.04999999999999982
2024-04-30,0.0,0.009999999999999787,0.010000000000000675,0.04999999999999982,0.07000000000000028,0.07000000000000028,0.0699999999999994,0.07000000000000028,0.0600000000000005,0.040000000000000036,0.040000000000000036
2024-04-29,0.0,-0.009999999999999787,0.02999999999999936,-0.009999999999999787,0.009999999999999787,-0.040000000000000036,-0.02999999999999936,-0.040000000000000036,-0.040000000000000036,-0.02999999999999936,-0.03000000000000025
2024-04-26,0.0,-0.009999999999999787,-0.009999999999999787,0.0,0.0,-0.009999999999999787,-0.020000000000000462,-0.03000000000000025,-0.03000000000000025,-0.040000000000000036,-0.040000000000000036
2024-04-25,-0.009999999999999787,0.009999999999999787,0.009999999999999787,0.040000000000000036,0.07000000000000028,0.0699999999999994,0.0600000000000005,0.04999999999999982,0.04999999999999982,0.04999999999999982,0.040000000000000036
2024-04-24,0.0,0.009999999999999787,0.010000000000000675,0.03000000000000025,0.02999999999999936,0.020000000000000462,0.009999999999999787,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.04999999999999982
2024-04-23,0.0,0.03000000000000025,0.0,-0.020000000000000462,-0.10999999999999943,-0.04999999999999982,-0.03000000000000025,-0.03000000000000025,-0.009999999999999787,0.0,0.010000000000000675
2024-04-22,0.0,-0.03000000000000025,0.0,-0.009999999999999787,0.0,0.0,0.0,0.0,0.0,0.009999999999999787,0.0
2024-04-19,0.0,-0.009999999999999787,0.0,-0.009999999999999787,-0.010000000000000675,-0.020000000000000462,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574,-0.020000000000000462
2024-04-18,0.0,0.009999999999999787,0.009999999999999787,0.019999999999999574,0.05000000000000071,0.0600000000000005,0.05999999999999961,0.05999999999999961,0.04999999999999982,0.040000000000000036,0.03000000000000025
2024-04-17,0.0,0.0,-0.009999999999999787,-0.019999999999999574,-0.040000000000000036,-0.0600000000000005,-0.07000000000000028,-0.08000000000000007,-0.08000000000000007,-0.07000000000000028,-0.05999999999999961
2024-04-16,0.0,0.0,0.009999999999999787,0.019999999999999574,0.040000000000000036,0.04999999999999982,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.03000000000000025,0.02999999999999936
2024-04-15,0.009999999999999787,0.0,0.019999999999999574,0.03000000000000025,0.04999999999999982,0.08000000000000007,0.11000000000000032,0.1200000000000001,0.1299999999999999,0.11999999999999922,0.1299999999999999
2024-04-12,0.0,0.0,-0.019999999999999574,-0.040000000000000036,-0.04999999999999982,-0.0699999999999994,-0.07000000000000028,-0.0699999999999994,-0.05999999999999961,-0.03999999999999915,-0.040000000000000036
2024-04-11,-0.009999999999999787,0.0,-0.020000000000000462,-0.020000000000000462,-0.040000000000000036,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.010000000000000675
2024-04-10,0.009999999999999787,0.020000000000000462,0.0600000000000005,0.16000000000000014,0.22999999999999954,0.25,0.2400000000000002,0.20999999999999996,0.1899999999999995,0.16000000000000014,0.13999999999999968
2024-04-09,0.0,0.0,-0.009999999999999787,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,-0.05999999999999961,-0.04999999999999982,-0.05999999999999961,-0.05000000000000071,-0.04999999999999982
2024-04-08,0.010000000000000675,0.0,0.009999999999999787,0.020000000000000462,0.04999999999999982,0.05999999999999961,0.04999999999999982,0.040000000000000036,0.03000000000000025,0.0,0.009999999999999787
2024-04-05,0.0,0.019999999999999574,0.019999999999999574,0.04999999999999982,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.07000000000000028
2024-04-04,0.0,-0.009999999999999787,-0.009999999999999787,-0.03000000000000025,-0.02999999999999936,-0.020000000000000462,-0.040000000000000036,-0.05000000000000071,-0.05000000000000071,-0.040000000000000036,-0.040000000000000036
2024-04-03,-0.020000000000000462,0.0,-0.009999999999999787,-0.019999999999999574,-0.020000000000000462,-0.02999999999999936,-0.009999999999999787,-0.009999999999999787,0.0,0.0,0.0
2024-04-02,0.0,-0.020000000000000462,-0.020000000000000462,-0.009999999999999787,-0.019999999999999574,0.0,0.009999999999999787,0.040000000000000036,0.03000000000000025,0.03000000000000025,0.040000000000000036
2024-04-01,0.0,-0.019999999999999574,-0.019999999999999574,0.02999999999999936,0.1299999999999999,0.10999999999999943,0.1299999999999999,0.1299999999999999,0.1299999999999999,0.1299999999999999,0.1299999999999999
2024-03-28,-0.009999999999999787,0.009999999999999787,0.019999999999999574,0.040000000000000036,0.04999999999999982,0.040000000000000036,0.03000000000000025,0.020000000000000462,0.0,0.0,-0.020000000000000462
2024-03-27,0.0,-0.009999999999999787,0.0,-0.009999999999999787,-0.019999999999999574,-0.019999999999999574,-0.040000000000000036,-0.05000000000000071,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036
2024-03-26,-0.009999999999999787,0.0,0.0,0.0,0.019999999999999574,-0.009999999999999787,-0.010000000000000675,-0.019999999999999574,-0.009999999999999787,-0.019999999999999574,-0.019999999999999574
2024-03-25,0.0,0.0,0.020000000000000462,0.019999999999999574,-0.04999999999999982,0.02999999999999936,0.03000000000000025,0.03000000000000025,0.03000000000000025,0.040000000000000036,0.03000000000000025
2024-03-22,0.0,-0.020000000000000462,-0.020000000000000462,-0.02999999999999936,-0.03000000000000025,-0.05999999999999961,-0.05999999999999961,-0.0600000000000005,-0.04999999999999982,-0.0600000000000005,-0.05000000000000071
2024-03-21,0.009999999999999787,0.010000000000000675,0.0,0.0,0.03000000000000025,0.009999999999999787,0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787
2024-03-20,-0.019999999999999574,-0.010000000000000675,-0.02999999999999936,-0.04999999999999982,-0.08999999999999986,-0.05999999999999961,-0.05999999999999961,-0.02999999999999936,-0.03000000000000025,-0.009999999999999787,0.009999999999999787
2024-03-19,0.0,0.0,0.0,0.0,-0.05000000000000071,-0.04999999999999982,-0.05000000000000071,-0.040000000000000036,-0.040000000000000036,-0.03000000000000025,-0.019999999999999574
2024-03-18,0.0,0.0,0.009999999999999787,0.009999999999999787,0.010000000000000675,0.009999999999999787,0.03000000000000025,0.019999999999999574,0.03000000000000025,0.020000000000000462,0.03000000000000025
2024-03-15,0.0,0.0,0.0,0.009999999999999787,0.040000000000000036,0.04999999999999982,0.040000000000000036,0.03000000000000025,0.019999999999999574,0.009999999999999787,-0.010000000000000675
2024-03-14,0.0,0.0,0.009999999999999787,0.03000000000000025,0.0699999999999994,0.08999999999999986,0.09999999999999964,0.09999999999999964,0.09999999999999964,0.08999999999999986,0.09000000000000075
2024-03-13,0.0,0.0,0.0,0.009999999999999787,0.03000000000000025,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.03000000000000025,0.03000000000000025,0.040000000000000036
2024-03-12,0.019999999999999574,0.0,0.020000000000000462,0.04999999999999982,0.07000000000000028,0.07000000000000028,0.07000000000000028,0.07000000000000028,0.0600000000000005,0.05999999999999961,0.04999999999999982
2024-03-11,-0.009999999999999787,0.020000000000000462,0.009999999999999787,0.03000000000000025,0.02999999999999936,0.009999999999999787,0.020000000000000462,0.009999999999999787,0.009999999999999787,0.0,0.0
2024-03-08,0.0,-0.009999999999999787,0.0,-0.009999999999999787,-0.019999999999999574,-0.03000000000000025,-0.010000000000000675,-0.009999999999999787,0.0,0.010000000000000675,0.009999999999999787
2024-03-07,0.009999999999999787,0.0,-0.009999999999999787,-0.020000000000000462,-0.04999999999999982,-0.040000000000000036,-0.04999999999999982,-0.03000000000000025,-0.020000000000000462,-0.010000000000000675,0.009999999999999787
2024-03-06,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.0,-0.009999999999999787,-0.03000000000000025,-0.019999999999999574,-0.02999999999999936,-0.02999999999999936
2024-03-05,-0.009999999999999787,-0.010000000000000675,-0.020000000000000462,-0.040000000000000036,-0.07000000000000028,-0.0699999999999994,-0.08000000000000007,-0.08000000000000007,-0.08999999999999986,-0.09000000000000075,-0.09000000000000075
2024-03-04,-0.03000000000000025,0.0600000000000005,0.10000000000000053,0.040000000000000036,0.07000000000000028,0.0699999999999994,0.040000000000000036,0.03000000000000025,0.02999999999999936,0.020000000000000462,0.03000000000000025
